index,sentence_1,sentence_2,calculated_similarity,actual_similarity
2561,A bearded long-haired man walking on a street carrying a garbage bag.,An elderly man with a long gray beard is playing his flute while sitting on the ground.,0.630566418170929,0.5
2562,A person in a green jacket talks on a cellphone in a train station.,A man talking on his cellphone wearing white shoes.,0.6347978711128235,0.5
2563,@realDonaldTrump let the haters run away. You can now see who you're true supporters are.,@GoAngelo it's obvious Macy's and NBC and ESPN and ... are chokers. #Trumpisassclown,0.44234493374824524,0.5
2564,The two little girls jump on the bed.,A little girl is jumping down a sandy hill.,0.6371132731437683,0.5
2565,@ChrisChristie couldn't run his way out of a paper bag let alone beat #HillaryClinton. Go home Chris u r drunk. #ChrisChristie,Republican candidates continuing to spread hatred and alienating the voters. Hillary wins! #LoveWins #MikeHuckabee #Rubio2016,0.31359803676605225,0.5
2566,One of the most public displays of their strained relationship appeared during the Salem Witch Trials .,He is most well known for his connection to the Salem witch trials .,0.5583921074867249,0.5
2567,a group of young children playing on a plastic boat inside a house,2 small children are in boat floating in the water.,0.6477519869804382,0.5
2568,Anna hasn't promised anything she didn't deliver so far.,"so far, Anna has promised nothing to fail.",0.7396869659423828,0.5
2569,@realDonaldTrump @WhoopiGoldberg @Univision #VoteForHillary @HillaryClinton isn't racist. A leader who demands #EqualityForAll,Hilly & Barry's Bloody Benghazi Bamboozle #HillaryIceCreamFlavors #tcot #WakeUpAmerica,0.0,0.5
2570,"Locomotive repairs finished in 1952 , and the works closed in 1959 .",These were the last units to be built at York works before it closed .,0.7012359499931335,0.5
2571,Two stars for the brilliant concept.,"The whole series is just brilliant, in my opinion!",0.4443952441215515,0.5
2572,A climber scales a steep rock face.,A rock climber pauses to look out over the ocean.,0.5805083513259888,0.5
2573,It didn't flow very nicely and I was a little confused when Alice suddenly found herself in Neverland.,"It was magical and full of wonder, just like in the original Alice in Wonderland.",0.6212674975395203,0.5
2574,A young boy is walking towards a seagull on the shoreline of a beach.,A shirtless guy with blue shorts and a surfboard walking towards the beach water.,0.6270958185195923,0.5
2575,@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain,"Trump, the best thing to happen to the Republican Party or should I say the Democratic Party. #keeptalking",0.7222192883491516,0.5
2576,"The novel is told in the POV's of Pollux, Kate and Henry.",This story starts out telling us some history of Castor and Pollux who are on the run from the Zeus.,0.6219066381454468,0.5
2577,"Originally named amaroK , it was renamed to Amarok in June 2006 .",Amarok 's first stable version was released in 2003 .,0.502525806427002,0.5
2578,A little blond girl splashing in a mud puddle.,A little girl is getting splashed by water.,0.6926602721214294,0.5
2579,3.5 stars Destroy Me was four stars while Fracture Me was three.,"Just a heads up, if you've already read Destroy Me and Fracture Me, there's no point in getting Unite Me.",0.3566659390926361,0.5
2580,He is the younger brother of Danny Moir and Charlie Moir .,Other relatives of Moir 's are judges and coaches .,0.37123748660087585,0.5
2581,A number of microscopic algae also occur as symbionts in lichens .,"They feed primarily on algae , but also lichens , mosses , or decaying organic materials .",0.7106988430023193,0.5
2582,There's an undeniable inverse correlation between women's right to choose and crime rates #womensrights,@SenTedCruz Great job on @TODAYshow. #Scotus should have been eliminated 41 years ago when they called for the murder of children.,0.41461142897605896,0.5
2583,"Within each shaft, as many as ten thousand corPoreals lived among the winding paths through the Wald.","more than ten thousand physical people lived inside each shaft, between the flows of Leys.",0.669479489326477,0.5
2584,Kat She sings like an angle,Boy George sings this song.,0.5998362898826599,0.5
2585,Results from No. 2 U.S. soft drink maker PepsiCo Inc. (nyse: PEP - news - people) were likely to be in the spotlight.,Wall Street was also waiting for aluminum maker Alcoa Inc. (nyse: PEP - news - people) to report earnings after the close.,0.7059779763221741,0.5
2586,Jim Richards Mark Skaife Nissan Skyline BNR32 GT-R 161 laps 6h 19m 14.80 s,Peter Brock Jim Richards Holden VC Commodore 163 laps 6h 47m 52.7 s,0.9999998807907104,0.5
2587,There are conflicting definitions of how strong .,There are other definitions as well .,0.6397609710693359,0.5
2588,"Before the announcement of new district , Hunza-Nagar was part of district Gilgit .",The Hunza-Nagar District is the seventh district of Gilgit-Baltistan of Pakistan .,0.8094372153282166,0.5
2589,You need to leave her!,Joke with her and then leave.,0.32161834836006165,0.5
2590,"The western half of the range lies in Ventura County , and the eastern half of the range lies in Los Angeles County .",The mountain range forms a barrier between the Greater Los Angeles Area and the Mojave Desert .,0.6921760439872742,0.5
2591,The Black-capped Chickadee has a black cap and bib with white sides to the face .,The back of the body of the black-capped chickadee is gray .,0.5936030745506287,0.5
2592,"Just a reminder, don't take your eyes off #SCOTUS yet #reprohealth is still on the line. #womensrights #ReproJustice #reprorights","Abortion is on the wrong side of history: healers, inventors, artists, your wife, your husband, your best friend, all eliminated.",0.6488862633705139,0.5
2593,The dog is chasing the geese.,One dog is chasing the other.,0.9857978224754333,0.5
2594,Do you have any understanding on what you're speaking about?,I know which one you're speaking about as well. Dangabit.,0.7328538298606873,0.5
2595,close your eyes and ask yourself how to heal.,Tell him to close his eyes and describe you!,0.5676025152206421,0.5
2596,Giampaolo Menichelli is a retired Italian footballer .,Ademir Santos is a retired Brazilian-Japanese footballer .,0.9999999403953552,0.5
2597,Chrome quickly gained about 1 % market share despite Mac OS X and Linux versions still being under development .,Mac OS X and Linux versions are under development and are going to be released after the Windows version .,0.6336051821708679,0.5
2598,"The heroine, Harmony Lancaster, is very much a study in contrasts.","Harmony Lancaster, a lion breed female, is Jonas Wyatt's half sister and was also an assassin named Death.",0.4497188627719879,0.5
2599,Make the breadcrumb too small and he might miss it.,he could miss too much.,0.7769734859466553,0.5
2600,"The inn and your host, Dina Demille, will defend you at all costs.","Fortunately for Dina, her werewolf, Sean, is not willing to let Arland try to fascinate Dina without his presence.",0.6469792127609253,0.5
2601,"@LifeNewsHQ 22wks is too late to be able to have a termination in my opinion, these triplets are babies not a bunch of cells.",If it's getting old maybe you should stop calling embryos & fetuses babies.,0.6510763764381409,0.5
2602,Three women in bright colors and headdresses are holding love message cards.,Three women wearing black vests and gray shirts are talking outside of a building.,0.6448874473571777,0.5
2603,Rod Stewart is a singer that sings those songs well.,He's a handsome arabian singer. He sings in english.,0.5084183812141418,0.5
2604,"His first collection of short stories , Lose , was published in 2007 .","After attending multiple writers ' conventions , she began writing short stories .",0.5476565361022949,0.5
2605,A girl in a green sweatshirt checks out at a store filled with Pokemon items.,"There is a little boy, playing with Pokemon cards.",0.41671863198280334,0.5
2606,@jhewitt1280 @SpeakerBoehner @HouseBenghazi @TGowdySC What her emails? They released the rest all very boring.,Kind of scares me that there are still thousands of emails that have not been released from Hillary's private emails.,0.6587858200073242,0.5
2607,"Oh my god, Alyssa, are you freaking serious?!","We do see Alyssa begin to fall for her maker, Lysander.",0.5844491124153137,0.5
2608,"This manga started of slow, but I really enjoyed chapter 3.","*4.5* This was really great, these are my favorite types of plots for manga & anime.",0.5836394429206848,0.5
2609,They did not help him and I feel really bad about that.,then left him hanging and i feel really bad.,0.7031745314598083,0.5
2610,"as the murder weapon, he had served Uzi's self-fire weapon.",We got a murder weapon with your prints on it.,0.48054787516593933,0.5
2611,Three women and a man around a table as if having a meeting.,Two women are sitting at a table with three laptops.,0.6782997250556946,0.5
2612,Everyone wants to hang out with fun and interesting people.,Everyone wants to feel they are wanted.,0.4953967332839966,0.5
2613,"The Power Rangers SDP series, is the favorite of my two boys.","Try Google, search for Power Rangers theme song.",0.36102354526519775,0.5
2614,"And it took me awhile to connect to Lucy, who beings THE SECRET SISTERHOOD OF HEARTBREAKERS as a very clingy, needy young woman.","Secondly, I read that it's about a secret society of heartbreakers who can do magic.",0.6121554970741272,0.5
2615,Please clarify...do you mean cheat their wives?,That is the same reasoning behind why some men cheat on their wives.,0.6140478849411011,0.5
2616,Open your heart for Kaleb and Sahara .,But Kaleb rescues her and that's where the book starts.,0.3241756856441498,0.5
2617,"These new tactics of ours, Chief, are a mistake.","boss, this is our new tactic.",0.44749730825424194,0.5
2618,A small black dog playing with a ball in the grass.,Two children are playing with a soccer ball on grass.,0.65957111120224,0.5
2619,THE DONALD & CARLEY - Perfect Together! - #Trump,After every @realDonaldTrump interview I watch I get more pumped up for November 2016 when this country can be made great again.,0.0,0.5
2620,"The characters are one-dimensional, but that's par for the course with Orson Scott Card novels.","As with all Orson Scott Card books, it was incredibly well-written, intelligent, and interesting.",0.6111009120941162,0.5
2621,A man is singing into a microphone while playing a guitar.,Blond female sings into a microphone while her dancers perform behind her.,0.6945361495018005,0.5
2622,"There are five stories, all of them interesting and providing background on the HP universe.","I enjoyed reading Dumbledore's commentary after each tale, providing a greater perspective of it's relevance in the wizarding world.",0.6105740666389465,0.5
2623,Wiesbaden however suffered much less than Frankfurt from air bombing .,Wiesbaden is a German city near Frankfurt am Main .,0.3006725013256073,0.5
2624,@HuffPostPol If @HillaryClinton can do half of what he did then she would be doing is a favor,Can't wait to get my #YaaasHillary shirt! @HillaryClinton,0.6205911040306091,0.5
2625,"@conspiracyimage @ThislsAmazing actually noone said they dont consider it life, and an abortion is between a woman and her doctor","@nytimes Thanks to anti-choicers, women dealing with this may also face prosecution.",0.5783567428588867,0.5
2626,"Earth is the third planet from the Sun , and the fifth-largest of the eight planets in the Solar System .","Mercury is one of four terrestrial planets in the Solar System , and is a rocky body like the Earth .",0.7706243395805359,0.5
2627,I have seen the movie many times.,I have seen it around two times.,0.7385041117668152,0.5
2628,I want America to great again #WhyImNotVotingForHillary,#HillaryInNH is like Adolph Hitler in a Synagogue. #tcot #uniteblue #ctot,0.5385526418685913,0.5
2629,RT @dave_gosh: Im Prolife and Abortion has and will always be taking a life! #ChooseLife #Christians #Prolife...,There's an undeniable inverse correlation between women's right to choose and crime rates #womensrights,0.34862300753593445,0.5
2630,"Reading the first story in the collection, ""Best New Horror,"" is when I think I first realized what Hill can do.","In fact, ""Best New Horror"" sometimes haunts me, especially when I am driving through unfamiliar roads in the deep backwoods.",0.5521030426025391,0.5
2631,You should try and form a relationship with her.,Not only should you try and date her!!!,0.5431841015815735,0.5
2632,"S-servis bke, s.r.o. vybaveni strelnic on the EDB map",Advokatni kancelar JUDr. Miluse Calabkova on the EDB map,0.9999999403953552,0.5
2633,Unable to remove the file to be replaced.,Unable to process include names file '%s'.,0.541466474533081,0.5
2634,the Pentagon was familiar with the situation.,the Pentagon denies the ship's existence.,0.5782618522644043,0.5
2635,You rented or loaned his father ?,is that a rental or did your dad buy it for you?,0.5309385657310486,0.5
2636,Two men in safety harnesses climbing on a construction of metal bars.,A man is resting atop concrete structure in a crowded area.,0.5223440527915955,0.5
2637,I will agree to gay marriage if you agree to pro-life and then adopt babies that would have been aborted.,"The same people that demand gov stay out of their vaginas, demand that gov legitimize their same sex bedrooms! Curious. #LoveWins",0.522461473941803,0.5
2638,"I really liked Hades though and like I said, the premise was AWESOME!","But all the same, Hades and Persephone's love is beautiful.",0.6426152586936951,0.5
2639,Find out what happens in this sexy and witty new series from Christine Warren.,~ 2.5 Heart of Stone Stars ~ Heart of Stone is book one in the Gargoyles series by Christine Warren.,0.6130186915397644,0.5
2640,"Mineiro redirects here ; for the Brazilian footballer nicknamed Mineiro , see Mineiro .",Ivan Mariz was a Brazilian footballer in midfielder role .,0.46207600831985474,0.5
2641,Michael... Is what makes this a great series!!,Can Dr. Stone track down the killer in this realm while protecting Michael from another without losing her mind?,0.49354395270347595,0.5
2642,Ill? What an extraordinary thing to say about a Reverend Mother.,"a Reverend Mother, and sick, what an unusual notion.",0.6751507520675659,0.5
2643,A young child is running at birds in front of a pond.,A smiling child with an orange backpack is holding a bird house.,0.6345414519309998,0.5
2644,A man in a yellow jacket is skiing in the snow.,A man in yellow jacket rides a bike.,0.7227479815483093,0.5
2645,This attracted the attention of Olympic bronze medalist Toller Cranston .,Sawyer is often compared to Canadian Olympic bronze medalist Toller Cranston .,0.6457726955413818,0.5
2646,Note: I do not think I will pick up the second book unless I run out of things to read.,I am never going to finish this book.,0.7330912947654724,0.5
2647,"Meanwhile Mik, who is quite a small character in the main plot arc, shines as the winsome suitor.","The plot of this novella is quite simple: Zuzana creates a treasure hunt for Mik, and she is the prize.",0.7172329425811768,0.5
2648,JK Rowling wrote it and it's a Harry Potter companion.,This is definitely well worth the read for Harry Potter fans.,0.5835604667663574,0.5
2649,"Rochdale has two professional sports teams , Rochdale AFC and Rochdale Hornets .",Rochdale is a town in the North West of England .,0.3813289403915405,0.5
2650,A man and two women in a public market.,A group of people at an outdoor fruit market,0.47296807169914246,0.5
2651,A young boy uses a water gun as a young girl watches,a little boy is squirting a yellow water pistol in the swimming pool.,0.5899285674095154,0.5
2652,I enjoyed the mermaid lore and the tension between Madly and Jackson was kind of fun.,"Summary We meet Madly, her betrothed Aiden, friend Jersey, and sentinel/love interest Jackson.",0.37802451848983765,0.5
2653,"When Julia meets Evan, the top of the popularity food chain, I expected things to get better for her.","When there is a moment of uncertainty and no Evan in sight, Julia has to begin her new life.",0.6323875784873962,0.5
2654,The man is talking on his cellphone in front of a sports store.,A man talking on his cellphone wearing white shoes.,0.7129476070404053,0.5
2655,"Argeneau and Rogue Hunter Novels, from my favourite to least favourite: 1.","I'm never tired to read Argeneau series, because every book is so well wrote, so fresh and brilliant.",0.5504664182662964,0.5
2656,@HillaryClinton loving the new colorful profile pic! #loveit,@HillaryClinton Yes! I am chipping in 5$ because we have faith in you.,0.3224465548992157,0.5
2657,A group of smiling young women posing together.,Two older Asian women smile and eat together.,0.5847041606903076,0.5
2658,A yellow dog runs down a dirt path.,A mother and son walk along a dirt path.,0.5479808449745178,0.5
2659,"it's the first summer day, and the weather has changed.",The fine weather never came that summer.,0.6339741349220276,0.5
2660,"@realDonaldTrump You have a real shot at POTUS Mr. T, the debates will be the true litmus test.",Really respect @realDonaldTrump for giving up #TheApprentice to make way for his #campaign #AmericaNeedsThis #GodBlessedAmerica,0.5808088779449463,0.5
2661,"It sticks to the Disney movie up until Aladdin gets to the Cave of Wonders, and then the twist starts.","He was excited for it, and then I was, with it being a retelling of Aladdin.",0.6354950070381165,0.5
2662,go to dis site from ebay.,"On EBay, look under CD samplers.",0.3112923204898834,0.5
2663,"Donald Trump is in dire need of a crisis communicator. PR folks, please give him your two cents. #SorryNotSorry",@realDonaldTrump Just registered to Vote Today so I can contribute to help #MakeAmericaGreatAgain #Honesty,0.5478655695915222,0.5
2664,Hercules take the torch to Chiron 's house and asks him to step inside a circle of straw .,"Later Hercules arrives at Chiron 's house , he gives him the water and he drinks it .",0.587560772895813,0.5
2665,"Kirby : Canvas Curse spans eight worlds , with all but one having three levels .","While Kirby games have Kirby eating enemies to get their powers , Canvas Curse does n't do that .",0.5488354563713074,0.5
2666,I know it's the author's preferred text edition but seriously.,"Because I'd already read it before, I decided to try out the full cast audio version, with the addition of the author's preferred text.",0.6422805786132812,0.5
2667,The United States Census Bureau is the government agency that is responsible for the United States Census .,The Australian Bureau of Statistics is Australia 's national statistical agency .,0.5830463171005249,0.5
2668,"Silence, doubts, something of a revolt, back in the deep one.","quiet, doubts, maybe a little rebellious.",0.5361673831939697,0.5
2669,The English Wiktionary is the second largest .,There is also a Simple English Wiktionary .,0.5063415169715881,0.5
2670,This book concentrated on Connor and Meara and their relationship.,This time Connor is in the spotlight.,0.43006184697151184,0.5
2671,"You can search on the website ""Youtube",Visit the website ultimate-guitar.com and search for the tabs.,0.8202136158943176,0.5
2672,"The subsequent disintegration of the Front produced several political parties including the Romanian Democrat Social Party , the Democratic Party and the .","These were the Social Democratic Party , the Democratic Party , and a couple of other parties from before the war .",0.8694553375244141,0.5
2673,WORKING STIFF begins slow...very slow... but that doesn't really surprise me.,"Working Stiff is a fun riff on the zombie genre, perfect for breezing through on a lazy afternoon.",0.571471631526947,0.5
2674,"If he'd managed a direct hit on that sealed car, Aral'd have been emulsified.","if he had struck the locked vehicle directly, Aral would be in a jam.",0.7158498764038086,0.5
2675,This book definitely deserves a standing ovation in my opinion!,"As always this is just my opinion, I know others have really enjoyed it.",0.6319059729576111,0.5
2676,"The trumpet is used in many forms of music , including classical music and jazz .","Separate scales are used for jazz/classical albums , and soundtracks .",0.575577974319458,0.5
2677,I will agree to gay marriage if you agree to pro-life and then adopt babies that would have been aborted.,I can't stand people who are pro life because they had a stillborn or loss....,0.6869596242904663,0.5
2678,Areyou coming to celebrate George Bond's birthdaywith us tonight?,"You're coming back, we got a big story tonight!",0.5942251086235046,0.5
2679,Pakistan fighter jets bomb 'Taliban hideouts',Pakistan wants arms supply to Syrian sides stopped,0.25236061215400696,0.5
2680,it's hard to determine because of the damage to the explosion.,The explosion had done no visible damage.),0.5020190477371216,0.5
2681,If you love young Roland and stories of mid-world before the fall then your gonna love this!!!,"Tim, Billy, even Roland when he first started out; all kids seemed to matter more in this book.",0.5939093828201294,0.5
2682,Okay so now you must know how much I love Jane.,Jane suffers some deaths of loved ones and fixes all her friends problems.,0.5497559905052185,0.5
2683,"@SuePalmers @LSDsr Nothing to do with me. It's not my choice, nor is it yours, to dictate what another woman chooses. #feminism",@davebachman34 @Clifford1462 @msnbc you know what massively reduces abortion? Sex education and access to birth control.,0.5722269415855408,0.5
2684,"This country needs a President to take control, cut through the BS, and speak the truth! #truthhurts @realDonaldTrump",@GOP it's time you recognize @realDonaldTrump . This movement is real. #MakeAmericaGreatAgain,0.5570797920227051,0.5
2685,Flow that is not turbulent is called laminar flow .,"A vortex is a spinning , often turbulent , flow of fluid .",0.7040199637413025,0.5
2686,She is more at home wearing a Mongolian del than a corset and bustle.,"Before this book ended, it felt so familiar to me, I could have been on the Mongolian steppes myself.",0.4354785084724426,0.5
2687,The region 's capital city is Gao .,The Gao Region is located in eastern Mali .,0.444834440946579,0.5
2688,"In some locations , the rainfall led to flooding , which prevented farmers from harvesting crops .","In Lubbock , Texas , the rainfall led to flash flooding , closing many intersections and roads .",0.6224803924560547,0.5
2689,"You should try the site froogle, or simply entering it in a Google search.",You can search with Google for a site which lets you download the songs of any artist.,0.7091203331947327,0.5
2690,"a boy in a brown shirt, throwing a Frisbee.",A brown dog is attempting to catch a Frisbee in its mouth.,0.5400997996330261,0.5
2691,There were things I liked about it -- the mythology and secretive world of the vampires -- but those elements were brief.,Where did those classic vampiric tales go with the exception of Sookie Stackhouse Chronicles which more or less follows the original vampiric rules.,0.6132583618164062,0.5
2692,Fell in love with Zoey this feisty herione from the moment she enters the scene.,Secrets come out that shake everything Zoey has ever knew and now a true battle has begun.,0.6419088244438171,0.5
2693,i don't know if i've ever seen the cartoon show but i used to read the books.,yes i have read all the books seen all the movies and im a huge fan,0.7229238152503967,0.5
2694,"@ShowTruth Keeping pregnant people safe is a great reason for abortion, though.","Sadly, most health insurance plans don't cover abortions, so the price can be quite high....",0.5560892224311829,0.5
2695,Women and men walk down the sidewalk together.,Two women are eating food together.,0.3683880865573883,0.5
2696,"Beginning at the 1928 Summer Olympics in Amsterdam , women were allowed to compete in artistic gymnastics events as well .","At the 1972 Summer Olympics , fourteen different artistic gymnastics events were contested , eight for men and six for women .",0.7614247798919678,0.5
2697,"Seven, (Marina), is kind, caring, and loves to cook and bake.",Marina is really the only character I am attached too and in all honesty I just want this series to end.,0.4257798492908478,0.5
2698,"Roundhay Park was the first place an aircraft landed in Leeds after a flight from Amsterdam , Holland .","Roundhay is an upmarket area of Leeds , best known for its large park , Roundhay Park .",0.44814327359199524,0.5
2699,A Chelsea soccer player (Frank Lampard) and a Liverpool soccer player both make an attempt at the ball while the referee watches in the background.,"Two soccer players, one wearing a white uniform and the other in red, try to reach the soccer ball first.",0.8037910461425781,0.5
2700,A construction worker in an orange vest walks.,Several construction workers are looking at an escalator,0.5626001954078674,0.5
2701,I can't stand people who are pro life because they had a stillborn or loss....,"@SuePalmers @LSDsr Nothing to do with me. It's not my choice, nor is it yours, to dictate what another woman chooses. #feminism",0.6735880970954895,0.5
2702,I have seen the movie many times.,I have seen them live a few times.,0.7096725106239319,0.5
2703,You may even discover that it requires no great effort to enjoy.,Increase your effort and you will discover the optimal person.,0.6713938117027283,0.5
2704,"It was named in April 2007 after Bergelmir , a giant from Norse mythology and the grandson of Ymir , the primordial giant .","Its name comes from Norse mythology , where Thrymr is a Jotun or frost giant .",0.6364218592643738,0.5
2705,"@ShowTruth No, I can't explain why you would consider a medical procedure that leaves the patient healthy & happy as killing.",.@RebeccahLouise I'm not forcing anyone to do anything. Abortion is not 'medical help' & there are better options. Very proud to be,0.7333184480667114,0.5
2706,Electricity is provided by City of Akhiok .,Akhiok is a city in Alaska .,0.4434044361114502,0.5
2707,A jogger wears a robot hat.,A jogger with a dog approaches a ladder truck.,0.5391274094581604,0.5
2708,NASA continues its daily tracking of Voyager 1 with its Deep Space Network .,"Its data was checked and verified against data from the Deep Space Network station at Madrid , Spain .",0.3885418176651001,0.5
2709,It also includes a large number of islands such as Tsushima and Iki .,"It includes all islands with an area greater than 2,500 km , and several other islands over 500 km .",0.5098125338554382,0.5
2710,go into a shop and try one,Get it repaired at a shop.,0.3834647834300995,0.5
2711,Wondering what the NEXT idiotic GOP smear against @HillaryClinton will be. It's coming for sure. Just don't know details yet.,I really need my new @HillaryClinton shirt to come in. Meeting some people at the brewery same night as a Bernie meetup there.,0.6490563750267029,0.5
2712,"Will the traitor succeed in their plot to end the life of the duchess, or will Ismae keep her safe?","Ismae is an outstanding character, and the plot keeps the story moving with new revelations and non-stop perilous situations for our hero.",0.7439297437667847,0.5
2713,"With the exception of the funniest, it applies.",and enjoy the funniest moments with children,0.3671632409095764,0.5
2714,Do the outside royal families really know what goes on at Lackland Abbey?,"When a member of a royal family is found to possess magic, the member is sent to Lackland Abbey to be cured.",0.46547168493270874,0.5
2715,"In this rare footage, everyone's favourite war hero, Captain America...",The glorious Captain that you have seen on photos. The biggest hero of the Fatherland.,0.5252094864845276,0.5
2716,the door of the dining room was wide open.,"With a gasp, Fara jerked the door wide open.",0.5914874076843262,0.5
2717,Walsall Town had been founded in 1877 and Walsall Swifts in 1879 .,"They are based in Walsall , near Birmingham .",0.588735818862915,0.5
2718,Those were not feet it stood upon.,what it was worth was not human feet.,0.6787452101707458,0.5
2719,jim butcher has out done himself with this one.,"Perhaps Butcher himself has sensed some of the stagnation of the series, because the title is ""Changes"" for a reason.",0.5464226603507996,0.5
2720,"Following his recent comments about immigrants, do you think Donald Trump's business interests will suffer? #Trump",GRATE TWO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL! HAS MY VOTE IN 2016! #TCOT #ILLEGALSSTOLEJOBS,0.0,0.5
2721,But the reality of living with Katrina and the havoc it caused really add a nice flair to the story--especially since Johnson is a native.,It really enhanced my enjoyment of the story.,0.5840728878974915,0.5
2722,Susan hit it out of the park with the actual ending scenes of the series.,I am so excited to see what Susan has in store of us with her Witch lands series!,0.6008343696594238,0.5
2723,"Ivy is snarky and has a sharp sense of humour, Ren is gorgeous and Tink had me laughing out loud constantly.",Ren & Ivy are great together.,0.5423677563667297,0.5
2724,@thehill all the more reason to vote #Democrat in 2016. #ACAworks #GetMoneyOut #RestoreTheVRA #Bernie2016 #waronpoverty,Thanks @Chefs4Hillary for amazing noms for canvassing #FITN,0.5036126375198364,0.5
2725,@realDonaldTrump WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain,@ouchinagirl @TrumpNY2016 @GOP TRUMP FOR PRESIDENT AS HE DOESN'T MINCE WORDS!!!!,0.0,0.5
2726,Donald Trump isn't afraid to roast everyone.,.@DannyZuker With ONE speech @realDonaldTrump managed to financially screw himself. Imagine what he can do for us as POTUS!,0.3941284716129303,0.5
2727,"The first generation of Zafira is usually referred to as Zafira A , as is customary for Opel models .","However , the Zafira was in a different segment , and GM had not intended this .",0.62485271692276,0.5
2728,abortion clinics... back alleys with a profit center and air conditioning?,@wendydavis Pray?? You want me to PRAY that abortions and dangerous facilities remain unchecked?? #facepalm,0.5641974210739136,0.5
2729,"You see her compassion, love, and strength shine through as you read.",It was just a pleasure to read.,0.4331565797328949,0.5
2730,Atticus is a such a fun character.,Another thing that didn't quite sit well with me was the way Atticus tended to act around women.,0.5819828510284424,0.5
2731,Unable to update the interface's configuration at this time.,Configuration of the channels. Drag icon to update.,0.2965521216392517,0.5
2732,"The characters made the transitions and growth that was expected, but I didn't feel it.","The ""reveal"" at the end, what made the flowers grow again, it was just too...easy.",0.6542496681213379,0.5
2733,spoilerAnother problem is that Dylan is revealed to be Undine's childhood playmate who had an unrequited love for her.,"When she's a mermaid, CC meets Undine's childhood friend Dylan.",0.498523086309433,0.5
2734,the why did they ever break up golden couple: Jennifer Aniston and Brad Pitt,"These actors include Brad pitt, Jude Law, and Jennifer Anistan.",0.13153116405010223,0.5
2735,Dear #BristolPalin. STOP. Just FUCKING STOP. You have choices. It's called #abortion. Take it or leave it but quit whining. #fem2,"@NYCanegirl the premeditated taking of an innocent human life is 1st degree murder, and you know it.",0.5703502297401428,0.5
2736,The player throws the dice three times and attempts to get a pair in order to `` free '' the pieces .,He throws again and must move the points of the dice with 2 of his pieces .,0.8557298183441162,0.5
2737,The Mozilla Public License is a free and open source software license .,Debian GNU/Linux is a distribution that emphasizes free software .,0.540151834487915,0.5
2738,@HillaryClinton will pick @SenWarren for VP -Mark my tweet. #UnstoppableTicket #ElizabethWarren,"It's Monday night,do you know where your Hillary supporters are? In Rock Hill at our Amazing Phone bank! Come join!HillaryforSC",0.601192057132721,0.5
2739,They were also used to defeat the Bavarian Soviet Republic in 1919 .,"Each Soviet Republic and Autonomous Soviet Republic had its own coat of arms , largely inspired by the coat of arms of the Union .",0.3742126226425171,0.5
2740,Josie doesn't fight the khui system like some of the others.,"Like any reader addicted to this series, I have been anticipating Josie and Haeden's book like whoa.",0.5249625444412231,0.5
2741,"In 1949 , Karajan became artistic director of the Gesellschaft der Musikfreunde , Vienna .",From 1957 to 1964 he was artistic director of the Vienna State Opera .,0.635529100894928,0.5
2742,Slezska univerzita v Opave on the EDB map,"S-servis bke, s.r.o. vybaveni strelnic on the EDB map",1.0,0.472
2743,Why is it that you like anyone who you know at all?,"hey, how come that u like someone that know you at all??",0.8896101117134094,0.469
2744,@AlyssSmithh There she is pant suite Hillary to hide those thighs #HillarysDonors #HillarysBigAnnouncement #Benghazi #Obama,".@NewtGingrich on @HillaryClinton: ""She's very formidable... she's a very competent person.",0.23860770463943481,0.469
2745,"The characters were great, but I wish we saw more of them.","Yes there were obstacles, but I always knew the main character would overcome them.",0.7233874201774597,0.469
2746,@peiacsw please consider the status of preborn girls as the most vulnerable women in society. #peivotes,@davebachman34 @Clifford1462 @msnbc you know what massively reduces abortion? Sex education and access to birth control.,0.5412014722824097,0.469
2747,Adding to the progress of this week the Supreme Court is also allowing Texas abortion clinics to stay open! #SCOTUS,Do you know anything about the right of bodily autonomy? Describe it then if you don't think the fetus takes it away from her,0.5782864093780518,0.469
2748,My favorite is Metallica and my least favorite is Hilary Duff.,I am sure that Hilary Duff was one of them.,0.5410992503166199,0.469
2749,"try downloading the limewire search and download engine, kiddo!",The entire song can be found in the Google search engine.,0.48430073261260986,0.469
2750,Why attempt to love someone that cannot reciprocate those feelings?,If I had feelings for her I would reciprocate and show them.,0.6277678608894348,0.469
2751,"Frankly, they are obligated to reinstate the previous one.",they really do need to put the old one back on.,0.5892418026924133,0.469
2752,Joanne Baldwin was transformed from a human Weather Warden to a Djinn in order to preserve her life.,But things aren't so simple - David has hurt himself creating Joanne and he is bleeding power into her.,0.5699658393859863,0.469
2753,Final Thoughts: I found Vampires of Manhattan surprisingly entertaining even with my lack of knowledge about the series.,You can start with VAMPIRES OF MANHATTAN and follow along beautifully.,0.4646419882774353,0.469
2754,"Some people are not ready for a child or they were even raped, and theres already too many kids who need adopting anyway",RT @PinkGypsySoul: The single most important factor for women's advancement in society is our ability to control our fertility.,0.5430178046226501,0.469
